customer_id,recency,frequency,monetary,F_score,R_score,M_score,RFM_score,segment
66429,507,1,128.95000076293945,1,2,4,214,Inactive Customers
74919,222,1,24.90999984741211,1,4,1,411,Inactive Customers
50036,468,1,140.0,1,2,4,214,Inactive Customers
74842,68,2,132.93999671936035,2,5,4,524,Repeat Buyers
6999,1495,1,116.88999938964844,1,1,4,114,Lost
9578,346,1,36.0,1,3,2,312,Inactive Customers
85685,534,1,406.0,1,2,5,215,Inactive Customers
39608,60,1,340.0,1,5,5,515,High-Value New
19419,8,2,64.94000244140625,2,5,3,523,Repeat Buyers
96708,105,1,29.989999771118164,1,4,2,412,New Customers
62871,801,2,103.52000045776369,2,2,4,224,Repeat Buyers
40272,138,1,69.94999694824219,1,4,3,413,Inactive Customers
28911,867,1,96.0,1,1,4,114,Lost
43661,152,1,94.93999671936037,1,4,4,414,Inactive Customers
86203,141,1,14.989999771118164,1,4,1,411,Inactive Customers
41669,5,1,8.6899995803833,1,5,1,511,New Customers
83624,37,2,215.22000122070312,2,5,5,525,Repeat Buyers
42851,1214,1,195.3000030517578,1,1,5,115,Lost
31490,9,1,8.640000343322756,1,5,1,511,New Customers
53671,715,1,142.31999969482422,1,2,4,214,Lost
20375,155,1,42.900001525878906,1,4,2,412,Inactive Customers
19588,426,1,29.950000762939453,1,3,2,312,Inactive Customers
78669,772,1,199.9900054931641,1,2,5,215,Lost
26389,274,1,48.0,1,3,2,312,Inactive Customers
94985,326,1,60.0,1,3,3,313,Inactive Customers
46701,1257,1,39.9900016784668,1,1,2,112,Lost
70451,108,1,39.9900016784668,1,4,2,412,New Customers
11390,335,1,71.9900016784668,1,3,3,313,Inactive Customers
81812,763,1,65.0,1,2,3,213,Lost
65496,887,1,239.8600006103516,1,1,5,115,Lost
73986,409,1,50.4900016784668,1,3,3,313,Inactive Customers
5187,1540,1,25.0,1,1,1,111,Lost
44248,1146,1,204.19999980926517,1,1,5,115,Lost
75134,73,1,286.0,1,5,5,515,High-Value New
60564,1674,1,118.0,1,1,4,114,Lost
39316,11,2,169.47000217437744,2,5,5,525,Repeat Buyers
39857,239,1,247.98999786376956,1,3,5,315,Inactive Customers
23000,117,1,160.0,1,4,5,415,Inactive Customers
278,397,1,25.0,1,3,1,311,Inactive Customers
11639,50,1,81.2699966430664,1,5,3,513,New Customers
76903,1,1,24.989999771118164,1,5,1,511,New Customers
65247,65,1,131.94000244140625,1,5,4,514,High-Value New
26332,67,1,41.0,1,5,2,512,New Customers
1503,1141,1,92.97999954223631,1,1,4,114,Lost
4746,4,1,99.98999786376952,1,5,4,514,New Customers
13159,1031,1,57.98000144958496,1,1,3,113,Lost
77836,932,1,9.75,1,1,1,111,Lost
6661,233,1,5.989999771118164,1,3,1,311,Inactive Customers
68931,154,1,34.0,1,4,2,412,Inactive Customers
58603,319,1,27.020000457763672,1,3,2,312,Inactive Customers
12572,87,2,157.48000144958496,2,4,5,425,Repeat Buyers
60518,308,2,52.9900016784668,2,3,3,323,Repeat Buyers
67016,1391,1,69.5,1,1,3,113,Lost
66767,719,1,84.0,1,2,4,214,Lost
15074,98,1,101.8000030517578,1,4,4,414,New Customers
57375,534,2,98.25,2,2,4,224,Repeat Buyers
34407,810,1,139.0,1,2,4,214,Lost
34112,795,1,69.0,1,2,3,213,Lost
56588,1209,1,438.9499969482422,1,1,5,115,Lost
93173,1653,1,39.9900016784668,1,1,2,112,Lost
79851,370,1,153.5600004196167,1,3,5,315,Inactive Customers
92194,162,1,241.6100025177002,1,4,5,415,Inactive Customers
26435,1719,2,292.45000076293945,2,1,5,125,Repeat Buyers
47242,23,1,77.6500015258789,1,5,3,513,New Customers
49157,578,1,12.989999771118164,1,2,1,211,Inactive Customers
60226,153,1,25.0,1,4,1,411,Inactive Customers
67308,90,1,37.34999847412109,1,4,2,412,New Customers
26930,3,1,25.0,1,5,1,511,New Customers
78128,816,2,380.97000312805176,2,1,5,125,Repeat Buyers
6369,220,1,288.0,1,4,5,415,Inactive Customers
12864,863,1,14.149999618530272,1,1,1,111,Lost
90030,1016,1,49.950000762939446,1,1,3,113,Lost
24520,550,1,34.9900016784668,1,2,2,212,Inactive Customers
35340,1225,1,22.0,1,1,1,111,Lost
25994,1136,1,11.989999771118164,1,1,1,111,Lost
36814,251,1,74.94999694824217,1,3,3,313,Inactive Customers
80143,663,1,15.279999732971191,1,2,1,211,Inactive Customers
70946,62,2,127.94000053405762,2,5,4,524,Repeat Buyers
2731,263,1,50.09000015258789,1,3,3,313,Inactive Customers
36322,1325,1,70.94999694824219,1,1,3,113,Lost
68782,790,1,79.9800033569336,1,2,3,213,Lost
89323,255,1,218.82000732421875,1,3,5,315,Inactive Customers
32549,202,1,51.95000076293945,1,4,3,413,Inactive Customers
51782,11,1,79.5,1,5,3,513,New Customers
70992,391,1,64.47000122070312,1,3,3,313,Inactive Customers
30534,214,1,34.29999923706055,1,4,2,412,Inactive Customers
68287,791,1,14.0,1,2,1,211,Lost
4543,1,1,26.0,1,5,1,511,New Customers
74381,1496,1,24.90999984741211,1,1,1,111,Lost
95111,568,1,64.98999786376953,1,2,3,213,Inactive Customers
40421,1018,1,399.0,1,1,5,115,Lost
87451,755,1,25.0,1,2,1,211,Lost
37693,181,3,328.0199966430664,3,4,5,435,Loyal Customers
65370,4,2,296.379994392395,2,5,5,525,Repeat Buyers
79436,1148,1,143.0,1,1,4,114,Lost
97338,740,1,63.98999977111816,1,2,3,213,Lost
88633,520,1,22.989999771118164,1,2,1,211,Inactive Customers
25791,424,1,9.40999984741211,1,3,1,311,Inactive Customers
71776,280,1,29.989999771118164,1,3,2,312,Inactive Customers
9163,1015,1,136.0,1,1,4,114,Lost
5084,720,1,135.0,1,2,4,214,Lost
63020,954,1,22.0,1,1,1,111,Lost
61271,26,2,397.0,2,5,5,525,Repeat Buyers
52443,23,1,349.0,1,5,5,515,High-Value New
9827,441,1,59.5,1,3,3,313,Inactive Customers
75257,16,1,10.170000076293944,1,5,1,511,New Customers
43787,88,2,61.97999954223633,2,4,3,423,Repeat Buyers
77421,106,1,26.0,1,4,1,411,New Customers
18483,12,1,95.95000076293944,1,5,4,514,New Customers
99210,1151,1,38.0,1,1,2,112,Lost
51092,543,1,104.5,1,2,4,214,Inactive Customers
98669,1673,1,129.18000030517578,1,1,4,114,Lost
93880,476,1,47.59999847412109,1,2,2,212,Inactive Customers
73863,146,3,138.43000030517578,3,4,4,434,Loyal Customers
31075,90,1,175.95999908447266,1,4,5,415,High-Value New
20790,283,1,39.5,1,3,2,312,Inactive Customers
87849,8,1,39.540000915527344,1,5,2,512,New Customers
75855,59,1,138.600004196167,1,5,4,514,High-Value New
61812,632,1,52.0,1,2,3,213,Inactive Customers
10119,342,1,21.989999771118164,1,3,1,311,Inactive Customers
49910,271,1,13.609999656677246,1,3,1,311,Inactive Customers
5376,998,1,24.989999771118164,1,1,1,111,Lost
63286,872,1,35.0,1,1,2,112,Lost
21998,302,2,243.01999473571772,2,3,5,325,Repeat Buyers
28662,37,1,55.04999923706056,1,5,3,513,New Customers
20006,657,1,53.0,1,2,3,213,Inactive Customers
17301,363,1,21.989999771118164,1,3,1,311,Inactive Customers
19834,649,1,75.0,1,2,3,213,Inactive Customers
31367,627,1,7.110000133514404,1,2,1,211,Inactive Customers
17842,67,1,201.9400005340576,1,5,5,515,High-Value New
75337,335,1,68.43000030517578,1,3,3,313,Inactive Customers
87159,29,1,185.9900054931641,1,5,5,515,High-Value New
67677,52,1,11.050000190734863,1,5,1,511,New Customers
84242,358,1,5.550000190734863,1,3,1,311,Inactive Customers
86910,3,1,8.0,1,5,1,511,New Customers
51633,722,1,92.98999977111816,1,2,4,214,Lost
64617,4,1,136.98999977111816,1,5,4,514,High-Value New
69990,759,1,13.0,1,2,1,211,Lost
44663,162,1,103.0,1,4,4,414,Inactive Customers
72881,118,1,109.0,1,4,4,414,Inactive Customers
66893,892,2,194.5,2,1,5,125,Repeat Buyers
79877,1269,1,46.880001068115234,1,1,2,112,Lost
52323,588,1,99.0,1,2,4,214,Inactive Customers
92114,229,1,58.450000762939446,1,4,3,413,Inactive Customers
89615,14,1,55.959999084472656,1,5,3,513,New Customers
21941,94,1,24.989999771118164,1,4,1,411,New Customers
59505,70,1,34.0,1,5,2,512,New Customers
67534,862,3,182.94000244140625,3,1,5,135,Loyal Customers
80604,34,1,93.9700014591217,1,5,4,514,New Customers
65911,496,1,74.0,1,2,3,213,Inactive Customers
54550,175,1,67.95999908447266,1,4,3,413,Inactive Customers
62210,589,1,89.89999866485596,1,2,4,214,Inactive Customers
94129,1385,1,42.5,1,1,2,112,Lost
12987,805,1,224.3800048828125,1,2,5,215,Lost
47119,18,1,33.9900016784668,1,5,2,512,New Customers
4082,438,1,75.0,1,3,3,313,Inactive Customers
60103,38,1,53.950000762939446,1,5,3,513,New Customers
15151,44,1,39.97999954223633,1,5,2,512,New Customers
88384,194,1,49.9900016784668,1,4,3,413,Inactive Customers
34776,263,2,97.73999977111816,2,3,4,324,Repeat Buyers
68367,391,2,81.99000000953674,2,3,4,324,Repeat Buyers
79728,379,1,106.94000244140624,1,3,4,314,Inactive Customers
77564,81,2,269.3500003814697,2,4,5,425,Repeat Buyers
77023,191,1,24.0,1,4,1,411,Inactive Customers
81892,43,1,66.98999786376953,1,5,3,513,New Customers
2316,87,1,53.54999923706056,1,4,3,413,New Customers
66203,32,1,15.239999771118164,1,5,1,511,New Customers
47268,103,1,2.950000047683716,1,4,1,411,New Customers
42940,275,1,82.0,1,3,4,314,Inactive Customers
15692,35,2,64.5099983215332,2,5,3,523,Repeat Buyers
4623,639,1,25.0,1,2,1,211,Inactive Customers
34527,142,1,45.0,1,4,2,412,Inactive Customers
28035,21,1,29.989999771118164,1,5,2,512,New Customers
35068,1589,1,90.54999923706052,1,1,4,114,Lost
39396,865,1,98.0999984741211,1,1,4,114,Lost
25330,1060,1,99.9499969482422,1,1,4,114,Lost
23166,132,1,135.0,1,4,4,414,Inactive Customers
12346,457,1,70.0,1,2,3,213,Inactive Customers
42877,447,1,25.0,1,3,1,311,Inactive Customers
88908,40,2,292.9900016784668,2,5,5,525,Repeat Buyers
51367,1006,1,23.229999542236328,1,1,1,111,Lost
35051,6,1,19.64999961853028,1,5,1,511,New Customers
48450,136,1,56.77999877929688,1,4,3,413,Inactive Customers
521,527,1,113.97999954223631,1,2,4,214,Inactive Customers
67660,195,1,39.5,1,4,2,412,Inactive Customers
75486,379,1,59.450000762939446,1,3,3,313,Inactive Customers
40979,391,1,10.0,1,3,1,311,Inactive Customers
8370,440,1,148.98999786376953,1,3,4,314,Inactive Customers
5453,321,1,139.73999786376953,1,3,4,314,Inactive Customers
43495,391,1,30.09999942779541,1,3,2,312,Inactive Customers
20773,4,2,142.75,2,5,4,524,Repeat Buyers
75626,158,1,54.0,1,4,3,413,Inactive Customers
23690,443,1,89.94999694824217,1,3,4,314,Inactive Customers
59811,264,1,41.25,1,3,2,312,Inactive Customers
8871,696,1,93.0,1,2,4,214,Inactive Customers
62728,365,1,25.0,1,3,1,311,Inactive Customers
81059,132,2,220.93000030517575,2,4,5,425,Repeat Buyers
92420,285,1,46.96999931335449,1,3,2,312,Inactive Customers
26160,25,2,83.5,2,5,4,524,Repeat Buyers
75108,961,1,903.0,1,1,5,115,Lost
3438,143,1,54.48999977111816,1,4,3,413,Inactive Customers
43017,384,1,22.979999542236328,1,3,1,311,Inactive Customers
25164,1571,1,25.0,1,1,1,111,Lost
18758,1298,1,94.88000106811523,1,1,4,114,Lost
64743,125,1,75.25,1,4,3,413,Inactive Customers
4434,465,2,156.81000137329102,2,2,5,225,Repeat Buyers
9844,74,1,219.93999862670896,1,5,5,515,High-Value New
999,411,1,217.0,1,3,5,315,Inactive Customers
68178,36,3,46.97999954223633,3,5,2,532,Loyal Customers
7829,916,1,24.5,1,1,1,111,Lost
61686,105,1,5.289999961853027,1,4,1,411,New Customers
96874,851,2,307.5900020599365,2,1,5,125,Repeat Buyers
40438,1340,1,39.9900016784668,1,1,2,112,Lost
87388,9,1,32.900001525878906,1,5,2,512,New Customers
86847,92,2,74.4900016784668,2,4,3,423,Repeat Buyers
22247,238,1,475.0,1,3,5,315,Inactive Customers
69535,10,1,374.9500122070313,1,5,5,515,High-Value New
76960,675,1,109.0,1,2,4,214,Inactive Customers
81460,329,2,44.94000053405762,2,3,2,322,Repeat Buyers
54238,1338,1,198.0,1,1,5,115,Lost
39505,304,1,54.5,1,3,3,313,Inactive Customers
88367,191,1,46.9900016784668,1,4,2,412,Inactive Customers
73047,960,1,119.0,1,1,4,114,Lost
71055,214,1,28.989999771118164,1,4,2,412,Inactive Customers
62227,911,1,186.45000076293945,1,1,5,115,Lost
93362,634,1,98.0,1,2,4,214,Inactive Customers
12283,95,1,30.0,1,4,2,412,New Customers
84949,1772,1,69.5,1,1,3,113,Lost
44892,436,1,16.0,1,3,1,311,Inactive Customers
33531,106,1,113.39000129699708,1,4,4,414,New Customers
78065,140,1,24.989999771118164,1,4,1,411,Inactive Customers
32990,566,2,113.29000091552734,2,2,4,224,Repeat Buyers
22170,360,1,69.98999786376953,1,3,3,313,Inactive Customers
38400,176,1,112.5,1,4,4,414,Inactive Customers
44351,105,1,74.5,1,4,3,413,New Customers
89426,477,1,63.0,1,2,3,213,Inactive Customers
94836,43,1,54.9900016784668,1,5,3,513,New Customers
55712,533,1,17.989999771118164,1,2,1,211,Inactive Customers
94295,65,1,20.0,1,5,1,511,New Customers
82997,324,3,368.4499969482422,3,3,5,335,Loyal Customers
82001,482,1,169.99000549316406,1,2,5,215,Inactive Customers
33468,899,1,34.95000076293945,1,1,2,112,Lost
76167,1457,1,84.9900016784668,1,1,4,114,Lost
34464,136,1,9.15999984741211,1,4,1,411,Inactive Customers
95400,313,1,29.739999771118164,1,3,2,312,Inactive Customers
78480,231,3,154.4000015258789,3,3,5,335,Loyal Customers
7892,572,1,408.0,1,2,5,215,Inactive Customers
61168,38,1,66.16999816894531,1,5,3,513,New Customers
13216,10,1,11.010000228881836,1,5,1,511,New Customers
5390,15,1,25.0,1,5,1,511,New Customers
49807,293,1,24.989999771118164,1,3,1,311,Inactive Customers
1062,940,1,42.0099983215332,1,1,2,112,Lost
10345,3,1,2.990000009536743,1,5,1,511,New Customers
2379,966,1,88.96000003814697,1,1,4,114,Lost
30182,126,1,9.989999771118164,1,4,1,411,Inactive Customers
85450,414,1,118.0,1,3,4,314,Inactive Customers
81122,346,1,42.89999961853027,1,3,2,312,Inactive Customers
10949,14,1,187.540002822876,1,5,5,515,High-Value New
57232,296,1,63.180000305175774,1,3,3,313,Inactive Customers
20295,116,1,247.59000587463376,1,4,5,415,Inactive Customers
69612,222,1,20.0,1,4,1,411,Inactive Customers
35984,1023,2,504.48999977111816,2,1,5,125,Repeat Buyers
46890,61,1,25.0,1,5,1,511,New Customers
36525,629,1,25.0,1,2,1,211,Inactive Customers
23627,625,1,46.220001220703125,1,2,2,212,Inactive Customers
7311,129,1,92.0,1,4,4,414,Inactive Customers
4497,1143,1,24.0,1,1,1,111,Lost
10408,302,1,224.94999694824216,1,3,5,315,Inactive Customers
74089,7,1,75.0,1,5,3,513,New Customers
10746,1209,1,53.33000183105469,1,1,3,113,Lost
8825,1697,1,69.98999786376953,1,1,3,113,Lost
14736,37,1,22.0,1,5,1,511,New Customers
89386,236,3,209.9900016784668,3,3,5,335,Loyal Customers
24122,186,1,79.57000160217285,1,4,3,413,Inactive Customers
92343,248,1,224.9499969482422,1,3,5,315,Inactive Customers
30073,692,1,118.26000022888184,1,2,4,214,Inactive Customers
59734,1303,1,5.489999771118164,1,1,1,111,Lost
94358,124,2,99.4900016784668,2,4,4,424,Repeat Buyers
22107,1367,2,106.93999671936034,2,1,4,124,Repeat Buyers
15615,561,1,47.950000762939446,1,2,2,212,Inactive Customers
34009,90,1,115.0,1,4,4,414,New Customers
75964,1069,1,49.9900016784668,1,1,3,113,Lost
46993,790,1,18.0,1,2,1,211,Lost
17779,75,1,24.5,1,5,1,511,New Customers
36863,727,1,104.20000076293944,1,2,4,214,Lost
43355,524,2,279.0,2,2,5,225,Repeat Buyers
61749,1282,2,325.54999923706055,2,1,5,125,Repeat Buyers
48224,8,2,50.24999952316284,2,5,3,523,Repeat Buyers
88799,195,1,16.989999771118164,1,4,1,411,Inactive Customers
43896,599,1,167.5999984741211,1,2,5,215,Inactive Customers
73110,403,1,54.9900016784668,1,3,3,313,Inactive Customers
40375,62,1,26.0,1,5,1,511,New Customers
88493,55,2,127.98999977111816,2,5,4,524,Repeat Buyers
32715,398,1,38.560001373291016,1,3,2,312,Inactive Customers
26976,519,2,210.5,2,2,5,225,Repeat Buyers
84580,1199,1,34.0,1,1,2,112,Lost
20146,392,1,49.9900016784668,1,3,3,313,Inactive Customers
39379,505,1,89.73999977111816,1,2,4,214,Inactive Customers
14384,245,2,128.77999997138977,2,3,4,324,Repeat Buyers
63332,135,1,91.5,1,4,4,414,Inactive Customers
55672,1113,1,50.9900016784668,1,1,3,113,Lost
4849,4,1,30.0,1,5,2,512,New Customers
95251,936,1,63.73999977111816,1,1,3,113,Lost
60627,198,2,354.9899978637696,2,4,5,425,Repeat Buyers
52967,833,1,177.48000144958496,1,1,5,115,Lost
62642,238,1,148.0,1,3,4,314,Inactive Customers
8456,97,1,283.8000030517578,1,4,5,415,High-Value New
50740,395,2,91.81999969482422,2,3,4,324,Repeat Buyers
59396,430,1,28.979999542236328,1,3,2,312,Inactive Customers
52755,938,1,52.0,1,1,3,113,Lost
2811,7,1,118.0,1,5,4,514,New Customers
47345,3,1,319.94000244140625,1,5,5,515,High-Value New
31029,511,1,28.799999713897712,1,2,2,212,Inactive Customers
1815,1488,1,54.950000762939446,1,1,3,113,Lost
20836,230,1,45.880001068115234,1,3,2,312,Inactive Customers
106,753,1,42.950000762939446,1,2,2,212,Lost
584,116,1,243.9499969482422,1,4,5,415,Inactive Customers
59937,1695,1,92.0,1,1,4,114,Lost
51281,994,1,25.0,1,1,1,111,Lost
12157,859,1,26.0,1,1,1,111,Lost
48702,163,1,98.0,1,4,4,414,Inactive Customers
63850,317,2,625.4399967193604,2,3,5,325,Repeat Buyers
9240,948,1,54.0,1,1,3,113,Lost
49266,393,1,56.880001068115234,1,3,3,313,Inactive Customers
72529,3,1,133.4199981689453,1,5,4,514,High-Value New
22585,581,1,94.47000122070312,1,2,4,214,Inactive Customers
83890,82,1,310.0,1,4,5,415,High-Value New
51430,19,1,69.98999786376953,1,5,3,513,New Customers
16093,817,1,270.7199935913086,1,1,5,115,Lost
93777,43,1,79.0,1,5,3,513,New Customers
45997,1620,1,39.9900016784668,1,1,2,112,Lost
91198,241,1,43.9900016784668,1,3,2,312,Inactive Customers
85098,14,1,68.72000122070312,1,5,3,513,New Customers
76442,400,1,73.1200008392334,1,3,3,313,Inactive Customers
58048,5,1,131.94000244140625,1,5,4,514,High-Value New
69950,1075,1,54.9900016784668,1,1,3,113,Lost
93926,1042,2,107.47000122070312,2,1,4,124,Repeat Buyers
87262,655,1,25.0,1,2,1,211,Inactive Customers
81311,731,1,34.9900016784668,1,2,2,212,Lost
32472,66,1,45.0,1,5,2,512,New Customers
36800,165,1,44.0,1,4,2,412,Inactive Customers
33883,73,1,36.84999847412109,1,5,2,512,New Customers
45456,508,2,279.93999671936035,2,2,5,225,Repeat Buyers
25227,219,1,154.9000015258789,1,4,5,415,Inactive Customers
51799,285,2,125.0,2,3,4,324,Repeat Buyers
11224,420,1,49.9900016784668,1,3,3,313,Inactive Customers
50803,170,1,22.0,1,4,1,411,Inactive Customers
66492,48,1,59.9900016784668,1,5,3,513,New Customers
60455,143,1,119.98999786376952,1,4,4,414,Inactive Customers
59459,264,2,547.5,2,3,5,325,Repeat Buyers
47471,259,1,38.119998931884766,1,3,2,312,Inactive Customers
54504,920,1,157.92999267578125,1,1,5,115,Lost
36588,1358,1,8.989999771118164,1,1,1,111,Lost
26850,106,3,291.4199981689453,3,4,5,435,Loyal Customers
27846,165,1,34.97999954223633,1,4,2,412,Inactive Customers
31178,244,1,23.989999771118164,1,3,1,311,Inactive Customers
6292,1078,1,49.97999954223633,1,1,3,113,Lost
57146,47,2,28.76000022888184,2,5,2,522,Repeat Buyers
1964,552,1,46.809999465942376,1,2,2,212,Inactive Customers
7617,349,1,84.0,1,3,4,314,Inactive Customers
3289,669,1,25.0,1,2,1,211,Inactive Customers
5602,1389,1,141.9499969482422,1,1,4,114,Lost
12008,135,2,47.90000057220458,2,4,2,422,Repeat Buyers
6598,214,1,306.9900016784668,1,4,5,415,Inactive Customers
32652,25,1,55.0,1,5,3,513,New Customers
12635,211,1,7.989999771118163,1,4,1,411,Inactive Customers
17653,87,1,109.9900016784668,1,4,4,414,New Customers
2505,464,1,69.86000061035156,1,2,3,213,Inactive Customers
60690,4,1,9.989999771118164,1,5,1,511,New Customers
8997,209,1,128.0,1,4,4,414,Inactive Customers
99642,171,1,41.38999938964844,1,4,2,412,Inactive Customers
45785,961,1,24.090000152587887,1,1,1,111,Lost
71510,118,1,16.989999771118164,1,4,1,411,Inactive Customers
6833,431,1,24.0,1,3,1,311,Inactive Customers
69346,375,1,94.18000030517578,1,3,4,314,Inactive Customers
32950,64,1,42.0,1,5,2,512,New Customers
30245,991,1,66.0,1,1,3,113,Lost
43770,3,1,31.700000762939453,1,5,2,512,New Customers
78394,241,2,314.65999603271484,2,3,5,325,Repeat Buyers
73525,181,1,55.9900016784668,1,4,3,413,Inactive Customers
35114,1012,1,190.0,1,1,5,115,Lost
80558,238,1,25.0,1,3,1,311,Inactive Customers
57985,1542,1,53.889999389648445,1,1,3,113,Lost
60149,6,1,88.0,1,5,4,514,New Customers
74215,423,1,44.98999977111816,1,3,2,312,Inactive Customers
78543,12,1,147.5,1,5,4,514,High-Value New
88281,175,1,22.989999771118164,1,4,1,411,Inactive Customers
82871,748,1,399.0,1,2,5,215,Lost
95463,563,1,29.989999771118164,1,2,2,212,Inactive Customers
84102,573,1,109.37999725341795,1,2,4,214,Inactive Customers
77610,156,1,29.950000762939453,1,4,2,412,Inactive Customers
81397,628,1,25.0,1,2,1,211,Inactive Customers
88971,79,2,79.48999977111816,2,5,3,523,Repeat Buyers
86807,935,1,68.0,1,1,3,113,Lost
90594,1,1,67.76000213623047,1,5,3,513,New Customers
39130,2,1,49.5,1,5,2,512,New Customers
68845,102,2,107.98999977111816,2,4,4,424,Repeat Buyers
44703,31,1,148.07999801635742,1,5,4,514,High-Value New
77335,191,1,46.0,1,4,2,412,Inactive Customers
71762,1272,1,73.5,1,1,3,113,Lost
34885,192,1,303.9799995422363,1,4,5,415,Inactive Customers
97232,125,1,24.0,1,4,1,411,Inactive Customers
2253,5,1,47.9900016784668,1,5,2,512,New Customers
65951,7,3,331.34000062942505,3,5,5,535,Loyal Customers
7849,318,1,36.9900016784668,1,3,2,312,Inactive Customers
40481,24,1,88.0,1,5,4,514,New Customers
10720,64,1,19.950000762939453,1,5,1,511,New Customers
17882,188,1,25.0,1,4,1,411,Inactive Customers
92964,51,1,44.950000762939446,1,5,2,512,New Customers
60332,144,1,32.95000076293945,1,4,2,412,Inactive Customers
27700,390,1,54.0,1,3,3,313,Inactive Customers
15011,228,1,59.15999984741211,1,4,3,413,Inactive Customers
710,220,1,302.9800033569336,1,4,5,415,Inactive Customers
51819,46,2,93.770001411438,2,5,4,524,Repeat Buyers
34839,279,1,122.59999847412108,1,3,4,314,Inactive Customers
87368,294,1,14.970000267028809,1,3,1,311,Inactive Customers
71716,616,1,275.0,1,2,5,215,Inactive Customers
